s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124,s125,s126,s127,label
16186.6523,16316.4316,16052.2393,16055.2588,16239.9707,16215.0918,16280.5664,16155.3818,16396.7031,16167.8691,15979.0596,16237.0098,16036.541,16397.0781,16225.3799,16194.5039,16057.7744,16338.457,16030.7285,16320.2148,16184.7539,16236.8174,16147.3779,16124.4561,16179.7764,16201.3125,16142.373,16052.6738,16092.7119,16529.0332,16204.0791,16051.8682,16146.291,16186.127,16362.0195,16149.7734,16171.9443,16024.832,16159.0557,16081.2461,16707.8828,16077.2676,16064.6885,16244.2959,16445.4453,16283.8193,16157.9648,16446.9785,16296.1875,16038.1523,16222.3955,16287.0674,16123.2559,16061.9521,16279.3311,16116.5566,16124.7598,16395.7539,16140.8525,16151.1592,16079.54,16096.4932,16091.0195,16097.7588,16174.918,16292.4355,16216.2021,16176.293,16471.8574,16153.8574,16235.6123,16101.3242,16192.626,16265.0615,16340.7402,16446.5664,16070.5107,15907.6064,16293.3633,16141.9248,16252.7012,15993.9658,16318.2451,16126.6035,16143.041,16067.9922,16070.3496,16302.0596,16320.8818,16599.9121,16171.4795,16191.877,15979.9648,16216.4326,16265.1797,16127.6611,16619.1855,16176.2891,16076.0996,16229.1445,16213.7314,16276.8887,16344.457,16678.6035,16028.623,16106.4941,16380.9131,16205.7676,16209.0674,16387.5566,16734.0527,16097.375,16272.8574,16065.293,16081.4775,16199.4873,16317.9238,16717.5391,16018.376,16104.8672,16008.3262,16137.5713,16350.1279,16219.0313,16708.373,16011.7168,16147.9209,16140.4219,0
16106.5898,15929.9414,16075.8926,16349.752,16785.4238,16046.9727,15999.8506,16108.1963,16256.3887,16289.9395,16090.6436,16628.3535,16101.9854,16101.0898,16080.4502,16347.8643,16260.624,16100.0898,16558.834,16084.8779,16189.6943,16139.082,16287.209,16279.0146,16389.6875,16553.6641,16241.7813,16353.9355,15956.415,16050.6826,16170.583,16452.3691,16590.8008,16054.8584,16340.2764,15995.9805,16087.8877,16287.2109,16204.4795,16581.0879,16305.251,16150.7949,16110.0791,16066.6338,16320.5029,16411.7344,16392.4258,16551.7676,16535.3926,15840.7568,16113.1445,16272.1367,16501.5273,16603.2734,16149.8027,16471.9238,16068.543,16079.0059,16134.75,16344.2461,16902.875,16216.7393,16224.2393,16056.2998,16084.0732,16250.5674,16421.8164,16486.5117,16400.832,16783.1504,15935.5557,16176.0332,16268.9482,16191.0469,16297.876,16163.6338,16703.2578,15974.7715,15798.1006,16036.2793,16525.8047,16586.2187,16257.7246,16383.3545,15930.1279,16161.1592,16127.0205,16400.498,16700.832,16133.4834,16230.7998,16308.6699,16175.2285,16138.0518,16144.6367,16320.2676,16437.6484,16575.3633,16010.1592,16116.2109,16131.7314,16336.7949,16513.2617,16248.1035,16368.2617,15952.4346,16021.4668,16205.1299,16288.6455,16316.2861,16299.9473,16332.8516,16035.0742,16195.8271,16202.9434,16240.7744,16249.6572,16242.04,16608.8535,16083.79,16179.7939,16229.5928,15984.1631,16287.1445,16520.498,16487.8184,15824.2012,16052.959,0
16231.3721,16284.415,16777.9395,16105.9121,16176.6787,16194.9434,16152.8252,16322.0498,16312.6592,16668.3223,16117.541,16051.1572,16003.3164,15972.1904,16174.2402,16407.9355,16861.9551,16069.8145,16292.0205,16113.2988,16149.0381,16201.8984,16469.5332,16788.8887,15993.6357,16283.6904,16198.373,16241.9775,16162.6328,16396.0605,16810.5762,15879.7754,16076.4824,16202.7451,16150.9531,16121.0117,16354.124,16677.8828,16372.1953,16354.875,15964.3408,16133.9043,16266.5996,16398.0859,16519.4941,16076.7207,16315.1445,16041.5947,16070.1416,16227.5957,16358.4268,16733.9082,16134.915,16050.71,16097.5117,16095.0283,16278.6865,16222.2676,16533.8105,16539.4785,16555.3691,15910.3389,16051.9883,16142.373,16315.8555,16617.7461,16373.502,16294.3027,15875.3486,16023.46,16225.376,16532.5312,16620.043,16000.8691,16336.9717,16097.1504,15949.7695,16144.4951,16287.5039,16643.084,16479.1074,16524.2148,15847.1309,16023.1699,16222.8926,16156.3613,16486.4355,16476.6934,16275.9912,15973.9209,16061.458,16113.9385,16416.707,16559.1758,16192.7754,16264.2773,15983.084,16060.9941,16253.6641,16380.6494,16764.5273,16011.9814,16224.5273,16097.2227,16087.4492,16198.96,16127.9717,16326.21,16464.2832,16613.6113,16081.9443,15922.3301,16001.3125,16369.0713,16538.6191,16240.7461,16412.6836,15872.3965,15997.5127,16299.0596,16289.291,16575.4258,16197.6289,16483.25,15995.3652,16141.1016,16078.1221,15991.1318,0
16108.9326,16166.4033,16624.1133,16121.1875,16395.6738,16107.3301,16329.5762,16178.2021,16019.9951,16241.3291,16307.2012,16664.5996,16204.8809,16202.4365,16085.6318,16160.2559,16289.3916,16286.3076,16515.8926,16120.4375,16137.2236,15955.8857,16259.1465,16458.6777,16285.6289,16523.2344,16213.3574,16291.8213,16036.2354,16073.1699,16356.5918,16278.0391,16231.5283,16154.665,16179.6797,15976.2178,16099.21,16225.9355,16336.293,16538.2051,16103.8701,16253.6133,15945.6699,15995.0967,16331.3711,16324.4707,16428.0957,16166.043,16233.6445,16068.3789,16080.4863,16277.625,15944.8018,16446.4824,16250.2285,16304.5,15963.4609,16103.5039,16291.5703,16073.6309,16530.3594,16233.9863,16274.7734,15964.4414,16342.2715,16437.9668,16236.7236,16437.6289,16021.1465,16267.2939,15984.0977,16063.9014,16292.0186,16124.042,16395.4141,16290.792,16364.0391,16062.125,16184.3213,16227.2227,16128.6475,16388.2441,16217.0879,16343.001,15912.0986,16106.9434,16266.292,16130.6377,16188.3086,16208.0645,16280.1807,16047.9736,15993.8359,16475.4902,16261.832,16168.1289,16126.8359,16274.5527,16237.5215,16216.0811,16204.0752,16137.5684,16383.9473,16044.1104,16334.7881,16282.3135,15981.2139,16161.7295,16157.5078,16288.165,16255.2266,16361.6748,15936.6416,16156.8398,16368.4541,16022.7607,16156.9805,15921.4219,16316.2422,16147.0791,16172.1943,16126.3193,16428.3633,16100.9463,16012.5684,16253.2803,16040.4971,16394.5918,0
16044.9463,15948.7217,16165.1445,16058.2148,16128.5498,15862.2822,16285.5723,16189.0918,16070.3105,16250.8125,15977.6826,16089.498,16343.9023,16092.2881,15952.8945,16250.458,16039.4199,16357.5791,16399,16069.5029,16661.4062,16128.5723,16173.5518,16202.7002,16383.2568,16235.0488,15924.6357,16253.4043,16196.3721,16193.1436,16054.6738,15995.7207,16192.457,16390.2109,16294.9863,16115.9629,16210.8848,16070.8916,16009.5381,16377.415,16394.2305,16768.1172,16081.9111,16100.5137,16113.3389,16165.1602,16285.5762,16115.9189,16531.8652,16067.9199,16187.1113,16197.917,16138.252,16124.6309,16105.8359,16452.0371,16220.2227,16063.71,16327.2188,16138.3936,16285.3027,16287.8418,16469.6387,16227.6768,16293.7031,15970.832,16143.7607,16402.7715,16109.8535,16614.377,15972.958,16113.9668,16377.1104,16249.3164,16063.6045,16175.8838,16410.9805,16079.0488,16144.6924,16259.0107,15941.6553,16176.2275,16375.5801,16692.6172,15925.1631,16382.3359,16104.6045,16097.416,16129.6592,16166.6523,16718.6484,15899.0537,16001.5488,16254.501,16422.6914,16334.2031,16170.3418,16603.9023,16131.0977,16095.8496,16128.4287,16271.4063,16253.959,16111.2637,16556.5918,16155.751,16394.1992,16029.9336,16004.79,16089.125,16422.4219,16834.5547,16134.7646,15913.6621,16280.7529,16109.6621,16223.2295,16222.9512,16708.4219,16066.4414,15976.7998,16117.8721,16229.6406,16254.7266,16092.9033,16310.5449,16119.7959,16345.1582,0
16269.5,16326.3408,16207.791,16395.3887,16163.2676,16035.5703,16447.4746,16189.8838,16397.2871,16100.7725,16158.125,16085.3223,16074.2314,16197.9854,16316.1904,16452.7734,16223.3945,16171.1504,16010.1533,16016.0742,16215.6377,16414.1094,15987.833,16075.3906,16260.3311,16206.6631,15901.3379,16410.209,16209.3809,16439.0879,15981.9609,16317.2666,16071.4297,16246.0166,16280.4902,16180.8662,16600.3223,16047.9785,16175.7324,16120.4209,16128.0283,16399.0371,16481.8203,15988.1641,16086.3477,16193.7012,16220.8105,16355.6055,16079.8447,16229.2822,16297.9561,15990.6895,16262.7002,16162.9697,16116.8936,16228.0439,16097.7695,16141.1045,16314.9893,16447.6602,16011.75,16166.167,16019.0859,16124.2207,16702.2871,16020.2842,16295.5195,16271.7109,16164.4258,16129.9355,16455.5527,16079.8828,16169.2871,16136.6377,16330.292,16317.9834,15962.6553,16385.5469,16140.4648,16064.8271,16469.4766,16106.3232,16118.458,16238.1992,16248.7334,16185.6826,16299.0996,16387.4805,16113.4912,16207.1689,16265.0762,16737.7715,15962.1016,16054.126,16148.5449,16369.5654,16379.834,16233.0352,16475.4238,15990.8633,16096.4951,16290.3779,16157.4365,16253.5439,16173.8428,16303.0156,16187.9941,16111.6602,16308.3516,16146.1865,16264.9492,16399.3633,16565.6348,16048.1406,16064.6982,15923.0459,16225.9863,16270.2939,16421.6543,16574.5469,15902.1963,16189.6455,16058.1211,16086.9141,16276.8887,16316.7871,16672.5898,15974.8965,0
16080.5566,16239.4512,16099.2471,16269.2236,16360.5244,16430.8613,16536.6523,16183.668,16371.9102,16082.5693,16192.9033,16271.1846,16189.249,16480.7207,16253.3477,16370.4561,16131.084,15961.5068,16367.9229,16274.8809,16542.5762,16103.0977,16250.2656,15970.6338,15946.6758,16307.04,16256.8652,16683.1016,16038.1318,16185.4854,16062.9443,16110.5078,16265.5654,16253.8447,16178.6924,16119.4121,16307.2256,16107.1826,16119.0762,16124.7656,16339.7715,16261.9932,16297.9814,16327.8906,16020.6074,16244.707,16061.3086,16101.7891,16380.1094,16321.2715,16365.5889,15975.5264,16125.5146,16110.3857,16606.1914,16034.4512,16024.3008,16154.1514,16228.4502,16144.6982,16069.4297,16531.4473,16121.1816,15981.0313,16117.8877,16329.9697,16314.9688,16050.1563,16227.9492,16218.7354,16170.2168,16291.3525,16092.1309,16227.7656,16225.1934,16613.3105,16043.6533,16256.4531,15926.4189,16110.8691,16217.332,16217.9883,16526.2383,16047.1934,16254.2686,15988.3457,16067.2754,16277.5352,16391.1328,16476.6426,16034.165,16036.8701,16223.9326,16375.168,16199.4346,16171.9736,16450.4922,16055.6445,16269.3936,15980.6289,16125.8701,16355.2275,16402.0742,16668.2148,16006.4492,16328.8291,15979.4248,16131.0527,16199.9063,16342.75,16832.2734,16027.9883,16048.2627,16063.5596,16118.3232,16200.7686,16225.6855,16624.0742,15928.8379,16014.7539,16032.7686,16069.2666,15806.6865,16474.8594,16483.8594,16242.9688,16522.7891,15770.8838,0
16176.251,16433.6758,16259.8184,16553.3398,15900.332,15997.5205,16026.9346,16377.7041,16601.0488,16193.0996,16542.1738,16042.665,15972.792,16356.1074,16428.4531,16751.6719,16230.3906,16315.6318,16003.4619,16099.0137,16360.1865,16395.6582,16699.1367,16408.5312,16656.1445,15986.4531,16131.7393,16224.8398,16207.1445,16332.8174,16242.2607,16364.1641,15893.8145,16159.915,16070.6572,16239.3506,16610.8594,16446.7617,16385.1094,15929.7793,15987.8691,16161.5605,16497.002,16804.5293,16087.8828,16271.7432,16230.1943,16128.9902,16020.0342,16027.168,16366.5664,16348.3994,16504.4219,15991.54,16230.5498,16049.5918,16068.8184,16390.7168,16378.6475,16492.957,15889.6621,16059.5166,15929.6465,16309.583,16449.0215,16410.6797,16628.0117,15819.1729,16268.1064,16072.2021,15974.1572,16181.3096,16117.9717,16576.6797,16185.5029,16025.2363,16002.8867,15985.1338,16397.2617,16131.5859,16430.4941,16069.5,16202.0889,15935.6914,16178.2695,16526.0762,16423.6328,16530.6113,16000.3486,16194.5801,16094.8574,16108.8027,16212.2969,16327.6758,16242.9326,16167.9053,16153.0225,16168.4883,16248.0654,16160.4521,16145.6406,16323.9727,16407.791,16324.9844,15973.5352,16004.8838,16413.3516,16267.3281,16508.8184,16072.249,16110.1309,16120.8887,16046.7822,16340.6484,16438.3965,16133.916,16130.8613,16274.3408,16117.2988,16209.415,16241.0361,16330.3467,15954.8135,16144.9609,16397.2422,16056.832,16180.5273,16132.3281,0
15974.0469,16108.2275,15992.083,16351.4248,16094.7422,16696.291,16174.0723,16078.2471,16051.8535,16060.3633,16244.9932,16316.4043,16489.5488,15972.6895,16232.249,16123.9736,16050.5391,16142.3652,16359.4824,16623.1836,16120.8213,16061.498,15890.9209,16192.7295,16038.2783,16217.2197,16337.4082,16130.0059,16271.1016,16004.4316,16210.5371,16094.4277,16138.4033,16372.6934,16340.1006,16383.1299,15930.1553,16074.8984,16186.8359,16415.9082,16355.873,16181.2207,16295.5156,15935.0752,15972.8516,16323.5781,16305.1963,16105.5283,15990.9189,16343.4395,16245.2471,16080.252,16163.1094,16178.2891,16148.8994,16181.1289,16474.2773,16195.5127,16151.1143,16250.6494,16225.5049,16116.0674,16173.0264,16330.292,15974.0791,16126.6729,16139.6416,16232.2041,16374.9746,16047.7266,16247.8018,16403.4512,16293.2979,16344.5527,16688.8926,15917.8604,16122.1582,16096.9932,16401.125,16213.7031,16196.6055,16530.7422,16008.7266,16079.5254,16198.6738,16195.4082,16297.9082,15970.916,16201.4424,16244.0156,16166.5381,16202.9063,16035.2139,16331.0967,16294.3643,16581.9004,16010.6934,16155.4375,15999.4443,16027.8398,16183.708,16521.248,16873.6543,15924.5195,16002.6025,16180.7881,16199.2969,16152.2373,16091.3643,16619.4141,16195.415,15949.3467,16188.3213,16328.7373,16249.2354,16303.8184,16533.2187,16300.3984,16486.0977,16144.6592,16056.2852,16157.4473,16227.0068,16610.7832,16153.6543,16331.7461,15914.623,16234.1904,0
16443.5898,16336.0176,16611.0527,16186.1191,16060.6514,16183.624,16303.0313,16214.334,16140.665,16604.4668,16140.6113,16016.0596,16029.2539,16178.4902,16177.9795,16321.625,16628.5762,16043.1221,16237.8271,16191.5205,15910.1084,16224.9717,16287.0459,16499.998,16038.0957,16469.7617,16024.3887,15984.25,16251.9609,16307.4004,16686.8203,16215.4736,15938.0088,16071.3896,16011.833,16084.5635,16317.4619,16576.2227,16341.3594,16384.2871,15996.9971,16101.7705,16025.582,16408.3789,16737.877,16114.5391,16467.3965,16019.2021,16086.7705,16272.1543,16270.8916,16874.877,16225.29,16126.1152,15863.4688,16226.2695,16207.6689,16124.7197,16429.2871,16302.1973,16739.9023,15937.0342,15951.8848,16088.6533,16223.6426,16432.4707,16426.2539,16258.3438,15954.9814,16016.2666,15928.75,16496.2285,16601.9316,16119.1328,16388.4941,16111.3926,16037.8682,16193.4414,16321.0146,16635.291,16451.4648,16485.8789,16007.0713,16141.0596,16076.6611,16157.8467,16423.6836,16374.3242,16629.0937,15843.5498,15959.5029,16205.6943,16299.501,16587.5293,16378.5879,16412.5547,16038.958,16016.8174,16094.2549,16381.5039,16654.8652,16214.6387,16549.207,16121.8105,16287.7822,16059.0156,15863.9014,16372.9658,16582.6797,16665.9492,15868.8916,16153.249,15987.54,16248.3926,16481.5352,16371.8916,16459.916,16000.0518,16094.915,15892.0605,16259.5576,16569.2285,16368.1348,16637.9395,16014.5146,16317.1807,16198.4658,16106.0254,0
16070.542,16077.9229,16003.4648,16236.1045,16449.2227,16375.7803,16499.3027,16013.5586,16105.6406,16066.5684,16066.833,16133.5713,16023.9248,16394.0723,16263.8838,16316.7539,16165.4346,16266.9893,16128.9199,16003.9229,16499.4043,16219.1035,16269.1865,16063.3525,16161.0752,16143.4844,16198.2783,16753.0234,16219.7998,16180.2422,15977.6211,16056.4678,16326.5029,16384.7285,16277.9307,16276.6289,16159.6299,16083.1563,16074.4717,15952.8428,16264.9209,16257.7295,16127.9863,16153.6445,16139.8789,16174.8066,16062.4961,16045.1143,16383.9229,16248.2744,16274.834,16170.6846,16119.542,16226.3398,16148.585,16486.1855,16126.2314,15987.5801,16299.1465,16158.1875,16158.5713,16614.0762,16157.2275,16163.6963,16176.1621,16219.3848,16222.1523,16142.7715,16416.7949,16073.8711,16126.8115,16182.8203,16209.9893,16293.3633,15977.085,16358.7813,16193.3623,16104.8945,15956.6436,16179.7705,16212.1719,16397.2012,16606.2305,16089.5625,16304.5303,16089.6621,15963.1924,16283.0752,16317.4609,16591.875,16078.1895,16137.6846,16145.9873,16273.6953,16214.5957,16069.1426,16474.7441,16145.124,16128.7949,15975.1465,16241.6582,16086.8613,16551.0137,16619.5469,16093.4619,16354.7949,16015.3867,15976.0703,16115.127,16364.71,16716.4766,16574.7773,16326.9229,15913.1123,16125.2031,16196.7832,16365.793,16806.8809,16059.1279,16387.75,16090.3896,16052.4668,16289.4932,16328.0811,16482.6445,16370.2021,16600.1875,15919.8535,0
16001.2549,16295.4502,16442.0527,16565.2871,16278.2891,16762.1094,15951.1523,15960.7549,16127.1553,16431.7598,16497.582,16439.3145,16409.2461,15722.3486,16230.7363,16168.6064,16451.9746,16794.7676,16067.2598,16545.959,16234.1807,15984.8057,16011.6807,16233.0156,16360.499,16247.9629,16635.293,16112.7363,16309.0283,16099.9814,16021.9697,16532.0918,16655.7148,16517.9746,15794.0508,16196.5869,16183.5342,16276.2168,16428.7246,16409.8145,16598.3086,16149.6641,16323.4316,15923.0557,16036.5225,16321.1836,15981.2041,16325.4238,16313.4326,16430.7793,15927.0596,16162.7471,16220.834,16163.376,16499.5254,16278.2305,16314.4922,16057.5146,15869.1338,16190.7695,16289.6152,16602.4902,16266.7969,16286.6113,16157.8711,16253.3682,16077.2119,16353.5195,16257.3623,16143.0049,16288.0029,16322.1436,16165.7227,15957.1064,16199.9795,16107.917,16182.3633,16311.2178,16034.1797,16228.5762,16184.8418,16039.0547,16298.6729,16251.918,16262.7148,15989.1973,16186.4502,16074.9707,16648.5469,15951.3916,16137.623,16295.8066,16087.6602,16299.6328,16211.4043,16371.2109,16038.0488,16028.9541,16133.542,16233.8535,16284.4482,16134.5391,16491.3984,16097.4795,16066.998,16263.4648,16199.6689,16454.0742,16258.1445,16513.7031,16131.5342,16387.5488,15949.6582,16046.3652,16207.9629,16420.1562,16725.7969,16118.9922,16411.9609,16067.3975,16037.3203,16349.3555,16315.3574,16712.3437,16006.8613,16198.1074,16050.8701,16154.2373,0
16079.9912,16283.3711,16402.2461,16323.6621,16550.7344,16037.1777,16333.5479,16097.9971,16173.9775,16106.0293,16196.2393,16402.6055,16437.6387,16544.4277,15934.0869,16145.1885,16055.6738,16110.2471,16535.7559,16259.9688,16273.3975,15958.1826,16170.5801,16094.459,16429.4727,16449.5469,16396.2598,16461.3691,16097.9893,16014.0781,16008.5225,16474.8145,16328.5889,16255.8945,16507.2715,16165.1973,16148.3633,15877.6367,16048.6074,16400.8398,16289.3389,16529.8945,16113.6309,16174.5928,16114.4727,16055.5029,16386.8965,16380.126,16555.9023,15940.1445,16098.6748,16168.0898,16063.249,16351.1514,16282.7646,16346.1348,16175.252,16112.0889,16159.2842,16311.5449,16040.7168,16119.8652,16336.0273,16231.6045,16248.4834,16091.8223,16157.1045,16228.833,16290.8457,16404.9687,16181.0186,16240.1113,15995.1963,16039.7988,16430.5312,16361.0713,16246.5156,16244.9541,16086.708,16101.4951,16377.7236,16373.8008,16485.4062,16075.1318,16076.4121,16094.8555,16230.7783,16070.8379,16160.1299,16682.959,16127.9258,15941.1572,16218.2041,16112.3047,16185.1758,16350.9727,16249.0977,16163.8613,16225.4229,16281.9336,16095.3174,16163.4063,16394.7012,16953.084,15950.75,16166.7061,16007.2041,16063.3213,16138.8037,16312.7656,16855.6641,16037.8135,16228.2803,15972.2588,16260.6533,16224.6904,16359.1396,16610.4219,15944.8623,16356.0283,16201.4688,16103.3711,16179.1025,16337.3174,16577.5137,16240.3994,16509.9375,15953.7959,0
16171.4326,16153.3945,16452.9453,15994.2959,15873.5928,16136.5654,16164.7324,16394.7168,16028.5293,16205.085,16161.4668,16284.2051,16336.835,16077.2959,16152.0518,16471.8398,16702.7168,15961.5342,16423.5391,15952.25,16190.915,16164.373,16412.0742,16749.3848,15981.2461,15952.5088,16115.709,16314.6699,16204.6904,16179.1826,16503.1777,16207.082,16126.3135,16047.5283,16240.3496,16203.5947,16498.123,16534.3691,16478.8418,16354.3076,15805.3613,15992.5977,16218.5713,16359.1416,16660.8906,16104.3262,16365.3105,16141.1025,16115.2666,16168.5762,16380.2402,16751.8223,16128.8643,16194.7725,16067.0303,16060.8623,16281.4834,16266.4307,16485.5879,16456.8809,16681.9707,15879.8818,16093.2891,16177.8633,16185.1533,16559.1406,16467.9785,16765.9492,15990.6748,16024.2598,16111.8438,16317.3867,16676.2773,16285.4883,16412.3633,15938.4551,16110.917,16211.9922,16566.3398,16591.4824,16107.1631,16587.3652,16125.9014,16151.7705,16007.0996,16155.7197,16360.2471,16397.4199,16636.0332,16084.626,15883.498,16091.7305,16189.0527,16446.0547,16410.3555,16527.3613,15986.6436,16162.4297,15992.4043,16314.1328,16535.3555,16299.3291,16584.1523,16040.5,16097.3984,16040.3457,16036.9824,16306.1953,16320.0732,16600.7676,16307.9219,16167.7354,16001.6123,16255.916,16511.8262,16198.0508,16583.6816,16230.3887,16110.7256,16156.0205,16153.3457,16487.8086,16470.8906,16515.4531,16001.4951,16154.2051,16039.7598,16252.1006,0
16219.0479,16409.6484,15862.8369,16013.4785,16085.6523,16425.6875,16337.1719,16161.1328,16599.2578,15935.4824,16302.8682,16094.4805,15807.5781,16269.0518,16406.6211,16547.4863,16016.9102,16118.1006,16038.5322,16267.6895,16364.2197,16306.1963,16563.5117,16102.874,16078.5898,16104.2432,16212.1064,16538.6699,16499.8281,16296.4082,16225.0791,16351.1689,16082.4287,15916.7207,16338.7646,16272.457,16543.2871,16042.7861,16218.2793,16024.2344,16111.3135,16374.4121,16334.0391,16608.1406,15955.3311,16062.042,16009.1904,16366.9414,16394.6406,16423.0566,16496.5703,16242.7217,16278.1455,16022.0078,16196.2178,16397.2656,16009.0898,16328.8945,16252.8525,16368.1299,16008.2031,16068.2676,16214.9443,16304.7471,16632.4668,15923.958,16113.0537,16127.958,15999.458,16237.499,16341.0615,16638.6035,16183.0254,16219.7754,16176.4775,16063.1367,15971.0469,16321.6084,16442.8281,16072.7998,16358.8066,16032.1582,16009.7217,16273.8613,16141.8154,16607.625,16226.0283,16165.1816,15917.6729,16138.666,16352.543,16288.459,16412.4355,16043.7813,16243.6768,16012.1006,16069.458,16018.8311,16287.4297,16127.3438,16182.9541,16182.9492,16149.5703,16281.8672,16066.835,16181.083,16223.084,16363.4033,16275.4922,15920.0029,16038.4141,16131.3223,16127.749,16474.6602,16255.9951,16241.3652,16038.6367,15971.3887,16306.5791,16420.3516,16076.5342,16000.7725,16365.6914,16129.873,16161.458,16164.8018,16105.0098,16245.4102,0
